cluster_6
alexa_has_adult_content;alexa_lang;alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;cms;external_links_count;facebook_share;has_analytics;has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;has_description;has_js_angular;has_js_backbone;has_js_dojo;has_js_ember;has_js_handlebars;has_js_jquery;has_js_knockout;has_js_modernizr;has_js_mootools;has_js_prototype;has_js_underscore;has_keywords;html5;html5_tags;id;img_count;internal_links_count;page_rank;server;title_tag;twitter_share;xhtml
alexa_has_adult_content;alexa_lang;alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;cms;external_links_count;facebook_share;has_analytics;has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;has_description;has_js_angular;has_js_backbone;has_js_dojo;has_js_ember;has_js_handlebars;has_js_jquery;has_js_knockout;has_js_modernizr;has_js_mootools;has_js_prototype;has_js_underscore;has_keywords;html5;html5_tags;id;img_count;internal_links_count;page_rank;server;title_tag;twitter_share;xhtml
0;12;1.9556685526;11.6783536911;19.631940041;23.7824180379;968;21.444910808;31;84;33;88;31;63;71;64;98;80;65;29;93;9;43;0;0;0;0;0;77;0;1;0;0;0;18;31;0.382978723404;114915.0;11.8520325203;6.82989183874;52.6828633406;295;96;3;2
0;0;0.0199558015572;0.119166874399;0.200325918786;0.242677735081;9;0.21882562049;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00390794615719;1172.60204082;0.12093910735;0.0696927738647;0.537580238169;3;0;0;0
0;0;0.00379574589988;0.0812743025205;0.0414364338164;0.254120328002;11;0.168940188877;0;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.0;2052.0;0.0617886178862;0.0;0.625;3;1;0;0
0.0;0.0;0.0350789262765;0.123860952143;0.148487488036;0.194603581712;2.2360679775;0.206852456814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0180617776255;761.464348393;0.156127374529;0.12926119486;0.179144816122;4.35889894354;0.0;0.0;0.0
cluster_0
alexa_has_adult_content;alexa_lang;alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;cms;external_links_count;facebook_share;has_analytics;has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;has_description;has_js_angular;has_js_backbone;has_js_dojo;has_js_ember;has_js_handlebars;has_js_jquery;has_js_knockout;has_js_modernizr;has_js_mootools;has_js_prototype;has_js_underscore;has_keywords;html5;html5_tags;id;img_count;internal_links_count;page_rank;server;title_tag;twitter_share;xhtml
2;20;0.906610327294;7.07189574077;32.2626917834;25.1708575295;542;4.02728226653;9;72;25;15;8;6;6;7;83;21;5;5;66;6;19;0;0;0;0;0;22;0;3;20;0;0;12;20;0.481762917933;108857.0;2.43902439024;1.78171091445;35.5485900217;256;83;3;1
0;0;0.0109230159915;0.0852035631418;0.388707129921;0.303263343729;6;0.0485214730907;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00580437250522;1311.53012048;0.029385836027;0.0214663965597;0.428296265322;3;1;0;0
0;0;0.000644560624508;0.0812743025205;0.157736793169;0.254120328002;3;0.00314795383001;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;1472.0;0.0276422764228;0.0;0.375;3;1;0;0
0.0;0.0;0.0226716855089;0.0577141998471;0.221105550193;0.140034083859;3.0;0.0539401687901;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0227641580971;631.713472821;0.0296185904142;0.0318100249066;0.219151503806;3.0;0.0;0.0;0.0
cluster_1
alexa_has_adult_content;alexa_lang;alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;cms;external_links_count;facebook_share;has_analytics;has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;has_description;has_js_angular;has_js_backbone;has_js_dojo;has_js_ember;has_js_handlebars;has_js_jquery;has_js_knockout;has_js_modernizr;has_js_mootools;has_js_prototype;has_js_underscore;has_keywords;html5;html5_tags;id;img_count;internal_links_count;page_rank;server;title_tag;twitter_share;xhtml
4;19;5.27242601111;18.9323643319;34.7611977903;44.7436906886;1642;32.1804826863;14;140;144;155;71;53;124;129;180;157;102;119;176;15;95;0;0;1;0;0;57;0;5;5;4;0;42;115;5.46048632219;210210.0;17.2520325203;18.1248770895;100.865726681;694;178;8;1
0;0;0.0292912556173;0.105179801844;0.193117765502;0.248576059381;9;0.178780459368;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0303360351233;1167.83333333;0.0958446251129;0.100693761608;0.560365148228;3;0;0;0
0;0;0.00300794958104;0.0812743025205;0.254977319133;0.254120328002;11;0.0745015739769;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;2049.0;0.0162601626016;0.0;0.75;3;1;0;0
0.0;0.0;0.0567919571386;0.0730305196649;0.138217324815;0.205840705652;2.44948974278;0.181991422931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0975607299887;736.458609382;0.102518963694;0.143960947553;0.203338061821;5.09901951359;0.0;0.0;0.0
