cluster_0
126;0;0;21;0.449848024316;22516.0;63
6.0;0.0;0.0;1.0;0.0214213344912;1072.19047619;3.0
6.0;0.0;0.0;1.0;0.0;41.0;3.0
0.0;0.0;0.0;0.0;0.0359239411293;706.897420931;0.0
cluster_23
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
572;52;52;52;0.320668693009;62275.0;52
11.0;1.0;1.0;1.0;0.00616670563479;1197.59615385;1.0
11.0;1.0;1.0;1.0;0.0;43.0;1.0
0.0;0.0;0.0;0.0;0.0131392336539;704.010960896;0.0
cluster_24
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
66;0;6;0;0.0;8126.0;132
11.0;0.0;1.0;0.0;0.0;1354.33333333;22.0
11.0;0.0;1.0;0.0;0.0;44.0;22.0
0.0;0.0;0.0;0.0;0.0;818.851974142;0.0
cluster_25
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
176;16;16;0;0.0;18778.0;0
11.0;1.0;1.0;0.0;0.0;1173.625;0.0
11.0;1.0;1.0;0.0;0.0;54.0;0.0
0.0;0.0;0.0;0.0;0.0;697.083466577;0.0
cluster_26
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
318;53;53;0;0.0;62520.0;159
6.0;1.0;1.0;0.0;0.0;1179.62264151;3.0
6.0;1.0;1.0;0.0;0.0;58.0;3.0
0.0;0.0;0.0;0.0;0.0;675.673786045;0.0
cluster_27
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
187;17;17;17;0.0455927051672;17302.0;0
11.0;1.0;1.0;1.0;0.00268192383336;1017.76470588;0.0
11.0;1.0;1.0;1.0;0.0;60.0;0.0
0.0;0.0;0.0;0.0;0.00446987305561;650.420454911;0.0
cluster_28
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
352;0;32;0;0.0;40505.0;96
11.0;0.0;1.0;0.0;0.0;1265.78125;3.0
11.0;0.0;1.0;0.0;0.0;61.0;3.0
0.0;0.0;0.0;0.0;0.0;692.716425313;0.0
cluster_29
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
81;27;0;0;0.0;36127.0;81
3.0;1.0;0.0;0.0;0.0;1338.03703704;3.0
3.0;1.0;0.0;0.0;0.0;62.0;3.0
0.0;0.0;0.0;0.0;0.0;742.688184482;0.0
cluster_3
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
198;18;0;18;0.243161094225;17930.0;0
11.0;1.0;0.0;1.0;0.0135089496792;996.111111111;0.0
11.0;1.0;0.0;1.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.029612036767;645.988466434;0.0
cluster_30
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
27;0;9;0;0.0;7777.0;9
3.0;0.0;1.0;0.0;0.0;864.111111111;1.0
3.0;0.0;1.0;0.0;0.0;63.0;1.0
0.0;0.0;0.0;0.0;0.0;672.259943845;0.0
cluster_31
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
253;0;0;23;0.290273556231;23912.0;23
11.0;0.0;0.0;1.0;0.0126205894013;1039.65217391;1.0
11.0;0.0;0.0;1.0;0.0;67.0;1.0
0.0;0.0;0.0;0.0;0.0250100642097;675.351670626;0.0
cluster_32
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
18;6;0;6;0.0759878419453;5954.0;18
3.0;1.0;0.0;1.0;0.0126646403242;992.333333333;3.0
3.0;1.0;0.0;1.0;0.00151975683891;75.0;3.0
0.0;0.0;0.0;0.0;0.00677765357663;734.65834841;0.0
cluster_33
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
88;8;8;0;0.0;10473.0;176
11.0;1.0;1.0;0.0;0.0;1309.125;22.0
11.0;1.0;1.0;0.0;0.0;76.0;22.0
0.0;0.0;0.0;0.0;0.0;818.126585178;0.0
cluster_34
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
1210;110;110;0;0.0;137184.0;330
11.0;1.0;1.0;0.0;0.0;1247.12727273;3.0
11.0;1.0;1.0;0.0;0.0;78.0;3.0
0.0;0.0;0.0;0.0;0.0;686.046289309;0.0
cluster_35
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
110;10;0;10;0.0106382978723;13261.0;220
11.0;1.0;0.0;1.0;0.00106382978723;1326.1;22.0
11.0;1.0;0.0;1.0;0.0;80.0;22.0
0.0;0.0;0.0;0.0;0.00136778115502;702.17682246;0.0
cluster_36
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
36;6;0;6;0.0425531914894;5850.0;0
6.0;1.0;0.0;1.0;0.00709219858156;975.0;0.0
6.0;1.0;0.0;1.0;0.00607902735562;81.0;0.0
0.0;0.0;0.0;0.0;0.00516617985166;545.905058901;0.0
cluster_37
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
132;0;12;12;0.0653495440729;12485.0;36
11.0;0.0;1.0;1.0;0.00544579533941;1040.41666667;3.0
11.0;0.0;1.0;1.0;0.0;92.0;3.0
0.0;0.0;0.0;0.0;0.00637145958871;639.711062164;0.0
cluster_38
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
119;17;17;0;0.0;22103.0;51
7.0;1.0;1.0;0.0;0.0;1300.17647059;3.0
7.0;1.0;1.0;0.0;0.0;95.0;3.0
0.0;0.0;0.0;0.0;0.0;711.591524872;0.0
cluster_39
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
275;25;0;0;0.0;27859.0;0
11.0;1.0;0.0;0.0;0.0;1114.36;0.0
11.0;1.0;0.0;0.0;0.0;111.0;0.0
0.0;0.0;0.0;0.0;0.0;665.633705877;0.0
cluster_4
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
1089;0;0;0;0.0;119049.0;99
11.0;0.0;0.0;0.0;0.0;1202.51515152;1.0
11.0;0.0;0.0;0.0;0.0;6.0;1.0
0.0;0.0;0.0;0.0;0.0;678.061115264;0.0
cluster_40
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
12;12;0;12;0.227963525836;16385.0;12
1.0;1.0;0.0;1.0;0.0189969604863;1365.41666667;1.0
1.0;1.0;0.0;1.0;0.0;121.0;1.0
0.0;0.0;0.0;0.0;0.033581124307;744.46339269;0.0
cluster_41
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
55;5;0;0;0.0;6436.0;40
11.0;1.0;0.0;0.0;0.0;1287.2;8.0
11.0;1.0;0.0;0.0;0.0;122.0;8.0
0.0;0.0;0.0;0.0;0.0;652.011472292;0.0
cluster_42
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
45;0;0;5;0.30547112462;6215.0;15
9.0;0.0;0.0;1.0;0.061094224924;1243.0;3.0
9.0;0.0;0.0;1.0;0.00759878419453;126.0;3.0
0.0;0.0;0.0;0.0;0.102740058534;899.949554142;0.0
cluster_43
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
407;0;37;0;0.0;48975.0;37
11.0;0.0;1.0;0.0;0.0;1323.64864865;1.0
11.0;0.0;1.0;0.0;0.0;136.0;1.0
0.0;0.0;0.0;0.0;0.0;572.193041335;0.0
cluster_44
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
99;9;0;0;0.0;14782.0;54
11.0;1.0;0.0;0.0;0.0;1642.44444444;6.0
11.0;1.0;0.0;0.0;0.0;149.0;6.0
0.0;0.0;0.0;0.0;0.0;776.355175177;0.0
cluster_45
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
8;8;8;8;0.0334346504559;6510.0;8
1.0;1.0;1.0;1.0;0.00417933130699;813.75;1.0
1.0;1.0;1.0;1.0;0.0;200.0;1.0
0.0;0.0;0.0;0.0;0.00739662702657;481.446193775;0.0
cluster_46
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
77;7;7;7;0.0258358662614;7232.0;154
11.0;1.0;1.0;1.0;0.00369083803734;1033.14285714;22.0
11.0;1.0;1.0;1.0;0.0;207.0;22.0
0.0;0.0;0.0;0.0;0.00721374195651;606.586097663;0.0
cluster_47
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
77;0;0;0;0.0;10889.0;42
11.0;0.0;0.0;0.0;0.0;1555.57142857;6.0
11.0;0.0;0.0;0.0;0.0;230.0;6.0
0.0;0.0;0.0;0.0;0.0;820.319076796;0.0
cluster_48
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
24;8;8;0;0.0;6763.0;24
3.0;1.0;1.0;0.0;0.0;845.375;3.0
3.0;1.0;1.0;0.0;0.0;245.0;3.0
0.0;0.0;0.0;0.0;0.0;573.754071336;0.0
cluster_49
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
120;0;20;20;0.217325227964;19315.0;60
6.0;0.0;1.0;1.0;0.0108662613982;965.75;3.0
6.0;0.0;1.0;1.0;0.0;247.0;3.0
0.0;0.0;0.0;0.0;0.00961508968494;580.248039635;0.0
cluster_5
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
354;59;59;59;0.872340425532;66390.0;177
6.0;1.0;1.0;1.0;0.0147854309412;1125.25423729;3.0
6.0;1.0;1.0;1.0;0.0;8.0;3.0
0.0;0.0;0.0;0.0;0.0226539444688;713.547109683;0.0
cluster_50
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
66;0;6;0;0.0;8185.0;0
11.0;0.0;1.0;0.0;0.0;1364.16666667;0.0
11.0;0.0;1.0;0.0;0.0;251.0;0.0
0.0;0.0;0.0;0.0;0.0;757.055571863;0.0
cluster_51
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
264;24;0;0;0.0;32669.0;528
11.0;1.0;0.0;0.0;0.0;1361.20833333;22.0
11.0;1.0;0.0;0.0;0.0;252.0;22.0
0.0;0.0;0.0;0.0;0.0;616.788792806;0.0
cluster_52
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
6;6;6;0;0.0;5718.0;6
1.0;1.0;1.0;0.0;0.0;953.0;1.0
1.0;1.0;1.0;0.0;0.0;268.0;1.0
0.0;0.0;0.0;0.0;0.0;757.201646415;0.0
cluster_53
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
30;5;5;5;0.0987841945289;3339.0;0
6.0;1.0;1.0;1.0;0.0197568389058;667.8;0.0
6.0;1.0;1.0;1.0;0.0;306.0;0.0
0.0;0.0;0.0;0.0;0.0251931498907;299.276059851;0.0
cluster_54
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
39;13;0;0;0.0;20184.0;13
3.0;1.0;0.0;0.0;0.0;1552.61538462;1.0
3.0;1.0;0.0;0.0;0.0;324.0;1.0
0.0;0.0;0.0;0.0;0.0;531.72672832;0.0
cluster_55
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
25;0;5;5;0.0759878419453;6022.0;5
5.0;0.0;1.0;1.0;0.0151975683891;1204.4;1.0
5.0;0.0;1.0;1.0;0.0;369.0;1.0
0.0;0.0;0.0;0.0;0.01948610386;648.624267199;0.0
cluster_56
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
81;9;0;0;0.0;10365.0;27
9.0;1.0;0.0;0.0;0.0;1151.66666667;3.0
9.0;1.0;0.0;0.0;0.0;371.0;3.0
0.0;0.0;0.0;0.0;0.0;694.182012635;0.0
cluster_57
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
88;0;0;8;0.164133738602;9054.0;0
11.0;0.0;0.0;1.0;0.0205167173252;1131.75;0.0
11.0;0.0;0.0;1.0;0.0;409.0;0.0
0.0;0.0;0.0;0.0;0.0509231943093;523.997793411;0.0
cluster_58
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
24;0;0;0;0.0;9666.0;24
3.0;0.0;0.0;0.0;0.0;1208.25;3.0
3.0;0.0;0.0;0.0;0.0;433.0;3.0
0.0;0.0;0.0;0.0;0.0;500.778581311;0.0
cluster_59
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
84;0;14;0;0.0;18921.0;42
6.0;0.0;1.0;0.0;0.0;1351.5;3.0
6.0;0.0;1.0;0.0;0.0;459.0;3.0
0.0;0.0;0.0;0.0;0.0;559.044305681;0.0
cluster_6
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
572;52;0;52;1.84346504559;64768.0;156
11.0;1.0;0.0;1.0;0.0354512508768;1245.53846154;3.0
11.0;1.0;0.0;1.0;0.0;9.0;3.0
0.0;0.0;0.0;0.0;0.143745997693;747.782245699;0.0
cluster_60
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
45;9;0;0;0.0;14393.0;9
5.0;1.0;0.0;0.0;0.0;1599.22222222;1.0
5.0;1.0;0.0;0.0;0.0;541.0;1.0
0.0;0.0;0.0;0.0;0.0;522.092749908;0.0
cluster_61
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
54;0;0;0;0.0;14915.0;27
6.0;0.0;0.0;0.0;0.0;1657.22222222;3.0
6.0;0.0;0.0;0.0;0.0;558.0;3.0
0.0;0.0;0.0;0.0;0.0;506.43783819;0.0
cluster_62
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
30;0;6;0;0.0;7730.0;6
5.0;0.0;1.0;0.0;0.0;1288.33333333;1.0
5.0;0.0;1.0;0.0;0.0;722.0;1.0
0.0;0.0;0.0;0.0;0.0;446.942825078;0.0
cluster_63
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
35;0;0;0;0.0;8074.0;15
7.0;0.0;0.0;0.0;0.0;1614.8;3.0
7.0;0.0;0.0;0.0;0.0;960.0;3.0
0.0;0.0;0.0;0.0;0.0;571.478573527;0.0
cluster_64
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
66;0;6;6;0.0699088145897;11689.0;132
11.0;0.0;1.0;1.0;0.0116514690983;1948.16666667;22.0
11.0;0.0;1.0;1.0;0.0;1081.0;22.0
0.0;0.0;0.0;0.0;0.02154031573;449.972375695;0.0
cluster_65
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
6;6;0;0;0.0;8780.0;6
1.0;1.0;0.0;0.0;0.0;1463.33333333;1.0
1.0;1.0;0.0;0.0;0.0;1094.0;1.0
0.0;0.0;0.0;0.0;0.0;302.198977864;0.0
cluster_7
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
946;86;0;86;1.63373860182;102321.0;86
11.0;1.0;0.0;1.0;0.0189969604863;1189.77906977;1.0
11.0;1.0;0.0;1.0;0.0;10.0;1.0
0.0;0.0;0.0;0.0;0.0285966370673;706.329826131;0.0
cluster_8
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
99;0;9;9;0.0349544072948;12206.0;9
11.0;0.0;1.0;1.0;0.00388382303276;1356.22222222;1.0
11.0;0.0;1.0;1.0;0.00151975683891;11.0;1.0
0.0;0.0;0.0;0.0;0.00459353951663;850.103363359;0.0
cluster_9
cms;has_analytics;has_js_jquery;html5;html5_tags;id;server
1485;135;0;0;0.0;162285.0;135
11.0;1.0;0.0;0.0;0.0;1202.11111111;1.0
11.0;1.0;0.0;0.0;0.0;12.0;1.0
0.0;0.0;0.0;0.0;0.0;733.493120639;0.0
