cluster_0
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
3.76158418678;18.0175488739;62.2540954493;79.8427426474;31.722980063;210;217;267711.0;14.1479674797;5.56145526057;135.557863341;216
0.01733448934;0.0830301791426;0.286885232485;0.367938906209;0.146188848216;0.967741935484;1.0;1233.69124424;0.0651980068188;0.0256288260856;0.624690614473;0.995391705069
0.00293633173387;0.0812743025205;0.254977319133;0.254120328002;0.0472193074502;1.0;1.0;43.0;0.0146341463415;0.0;0.625;1.0
0.0344095539574;0.0811992566298;0.131177530833;0.170640792861;0.163560087104;0.176684695969;0.0;673.585865718;0.100193825228;0.0506674074784;0.132335752634;0.0677278269894
cluster_1
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
0.655804626513;7.84203492889;11.9165324256;12.6444216523;4.7555089192;101;104;120274.0;6.24715447154;12.2507374631;24.375;104
0.00630581371647;0.0754041820086;0.114582042554;0.121580977426;0.0457260473;0.971153846154;1.0;1156.48076923;0.0600687929956;0.11779555253;0.234375;1.0
0.00279309603953;0.0812743025205;0.0124496438082;0.254120328002;0.00209863588667;1.0;1.0;22.0;0.00325203252033;0.0;0.375;1.0
0.00678301505848;0.0404634441237;0.0697682832754;0.0837393788223;0.0621118521417;0.167373992169;0.0;720.473588647;0.0676094605941;0.180584853847;0.144705748351;0.0
cluster_2
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
4.75978546108;31.7752797726;140.133335286;131.514235962;21.666316894;0;8;487627.0;13.0520325203;10.3087512291;163.175813449;417
0.0114143536237;0.0761997116849;0.336051163755;0.31538186082;0.0519575944701;0.0;0.0191846522782;1169.36930456;0.0312998381782;0.0247212259691;0.391308905154;1.0
