alexa_links_in;;;;alexa_load_time;;;;alexa_rank;;;;alexa_rank_dk;;;;external_links_count;;;;has_description;;;;has_keywords;;;;id;;;;img_count;;;;internal_links_count;;;;page_rank;;;;title_tag;;;;
sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;
0.0903817231254;0.0150636205209;0.0057294277734;0.0182584157601;0.544638817811;0.0907731363019;0.0812743025205;0.0260742660756;1.61025255859;0.268375426431;0.0731434486584;0.173901365372;1.99539288457;0.332565480761;0.0600631345448;0.259939949137;0.357817418678;0.0596362364463;0.00419727177335;0.063300394234;5;0.833333333333;1.0;0.37267799625;4;0.666666666667;1.0;0.471404520791;7907.0;1317.83333333;58.0;935.368629056;0.211382113821;0.0352303523035;0.0;0.0300800800553;0.298918387414;0.0498197312357;0.0;0.0743310515369;2.875;0.479166666667;0.25;0.182811758071;0;0.0;0.0;0.0;
11.9951134274;0.0212679316088;0.000501324930173;0.0657905385169;45.009072725;0.0798033204344;0.0812743025205;0.0553346941405;154.780701169;0.274433867321;0.254977319133;0.18349328149;147.759652938;0.261985200245;0.254120328002;0.159700392863;44.8625393494;0.0795435094848;0.0;0.126513827127;0;0.0;0.0;0.0;0;0.0;0.0;0.0;665627.0;1180.18971631;1.0;713.712527677;25.9138211382;0.0459464913798;0.0;0.083523099634;17.6096361849;0.031222759193;0.0;0.0770370352862;264.82510846;0.469548064645;0.625;0.234625401074;564;1.0;1.0;0.0;
5.49107529851;0.0112291928395;0.00100264986035;0.0282446705591;40.4126805619;0.0826435185316;0.0812743025205;0.0649672747604;137.30323146;0.280783704417;0.254977319133;0.179310182422;133.512228252;0.273031141619;0.254120328002;0.158887207624;0.733473242392;0.00149994528097;0.0;0.0173642341363;0;0.0;0.0;0.0;0;0.0;0.0;0.0;598359.0;1223.63803681;2.0;697.285776314;0.964227642276;0.00197183566928;0.0;0.0301591739697;1.72566371681;0.00352896465606;0.0;0.0525765313254;205.855151844;0.420971680662;0.375;0.178044234092;0;0.0;0.0;0.0;
14.6287330803;0.0165296418986;0.00329442096971;0.0523494485603;72.2606372549;0.0816504375762;0.0812743025205;0.0606714324629;215.512852863;0.243517347868;0.00190508463718;0.171039604213;217.604079214;0.245880315496;0.254120328002;0.170215062635;82.1133263379;0.0927834195908;0.00419727177335;0.122205703019;885;1.0;1.0;0.0;885;1.0;1.0;0.0;1072248.0;1211.57966102;3.0;696.608448599;46.237398374;0.0522456478802;0.0146341463415;0.0699678575317;37.5191740413;0.0423945469393;0.0;0.0931912154473;417.761496746;0.472046888979;0.5;0.208206009977;885;1.0;1.0;0.0;
9.08859127695;0.0204698001733;0.00372412805271;0.0514638634615;36.080140957;0.0812615787321;0.0812743025205;0.0504049428126;99.3394199102;0.22373743223;0.00119573564506;0.157959682636;105.634987275;0.237916638007;0.254120328002;0.178458262047;39.2151101784;0.0883223202216;0.00419727177335;0.121265956306;444;1.0;1.0;0.0;0;0.0;0.0;0.0;551774.0;1242.73423423;6.0;690.496662613;23.0991869919;0.0520251959276;0.00162601626016;0.0775007305775;18.6253687316;0.0419490286747;0.0;0.0709068785686;220.530043384;0.496689286901;0.5;0.206583147833;444;1.0;1.0;0.0;
1.06230752704;0.0287110142442;0.00114588555468;0.0510167319153;2.78301329548;0.0752165755534;0.0812743025205;0.0734417514766;9.77354093589;0.264149755024;0.0149962193342;0.19265269196;9.73545484063;0.263120401098;0.254120328002;0.171870736388;2.58656873033;0.0699072629818;0.0503672612802;0.0540914625473;0;0.0;0.0;0.0;37;1.0;1.0;0.0;45610.0;1232.7027027;14.0;653.26001052;1.49756097561;0.0404746209624;0.0162601626016;0.0440199340599;0.671583087512;0.0181508942571;0.0;0.0340647203064;19.25;0.52027027027;0.375;0.242302987528;37;1.0;1.0;0.0;
