cluster_0
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
0.0903817231254;0.544638817811;1.61025255859;1.99539288457;0.357817418678;5;4;7907.0;0.211382113821;0.298918387414;2.875;0
0.0150636205209;0.0907731363019;0.268375426431;0.332565480761;0.0596362364463;0.833333333333;0.666666666667;1317.83333333;0.0352303523035;0.0498197312357;0.479166666667;0.0
0.0057294277734;0.0812743025205;0.0731434486584;0.0600631345448;0.00419727177335;1.0;1.0;58.0;0.0;0.0;0.25;0.0
0.0182584157601;0.0260742660756;0.173901365372;0.259939949137;0.063300394234;0.37267799625;0.471404520791;935.368629056;0.0300800800553;0.0743310515369;0.182811758071;0.0
cluster_1
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
11.9951134274;45.009072725;154.780701169;147.759652938;44.8625393494;0;0;665627.0;25.9138211382;17.6096361849;264.82510846;564
0.0212679316088;0.0798033204344;0.274433867321;0.261985200245;0.0795435094848;0.0;0.0;1180.18971631;0.0459464913798;0.031222759193;0.469548064645;1.0
0.000501324930173;0.0812743025205;0.254977319133;0.254120328002;0.0;0.0;0.0;1.0;0.0;0.0;0.625;1.0
0.0657905385169;0.0553346941405;0.18349328149;0.159700392863;0.126513827127;0.0;0.0;713.712527677;0.083523099634;0.0770370352862;0.234625401074;0.0
cluster_2
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
5.49107529851;40.4126805619;137.30323146;133.512228252;0.733473242392;0;0;598359.0;0.964227642276;1.72566371681;205.855151844;0
0.0112291928395;0.0826435185316;0.280783704417;0.273031141619;0.00149994528097;0.0;0.0;1223.63803681;0.00197183566928;0.00352896465606;0.420971680662;0.0
0.00100264986035;0.0812743025205;0.254977319133;0.254120328002;0.0;0.0;0.0;2.0;0.0;0.0;0.375;0.0
0.0282446705591;0.0649672747604;0.179310182422;0.158887207624;0.0173642341363;0.0;0.0;697.285776314;0.0301591739697;0.0525765313254;0.178044234092;0.0
cluster_3
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
14.6287330803;72.2606372549;215.512852863;217.604079214;82.1133263379;885;885;1072248.0;46.237398374;37.5191740413;417.761496746;885
0.0165296418986;0.0816504375762;0.243517347868;0.245880315496;0.0927834195908;1.0;1.0;1211.57966102;0.0522456478802;0.0423945469393;0.472046888979;1.0
0.00329442096971;0.0812743025205;0.00190508463718;0.254120328002;0.00419727177335;1.0;1.0;3.0;0.0146341463415;0.0;0.5;1.0
0.0523494485603;0.0606714324629;0.171039604213;0.170215062635;0.122205703019;0.0;0.0;696.608448599;0.0699678575317;0.0931912154473;0.208206009977;0.0
cluster_4
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
9.08859127695;36.080140957;99.3394199102;105.634987275;39.2151101784;444;0;551774.0;23.0991869919;18.6253687316;220.530043384;444
0.0204698001733;0.0812615787321;0.22373743223;0.237916638007;0.0883223202216;1.0;0.0;1242.73423423;0.0520251959276;0.0419490286747;0.496689286901;1.0
0.00372412805271;0.0812743025205;0.00119573564506;0.254120328002;0.00419727177335;1.0;0.0;6.0;0.00162601626016;0.0;0.5;1.0
0.0514638634615;0.0504049428126;0.157959682636;0.178458262047;0.121265956306;0.0;0.0;690.496662613;0.0775007305775;0.0709068785686;0.206583147833;0.0
cluster_5
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
1.06230752704;2.78301329548;9.77354093589;9.73545484063;2.58656873033;0;37;45610.0;1.49756097561;0.671583087512;19.25;37
0.0287110142442;0.0752165755534;0.264149755024;0.263120401098;0.0699072629818;0.0;1.0;1232.7027027;0.0404746209624;0.0181508942571;0.52027027027;1.0
0.00114588555468;0.0812743025205;0.0149962193342;0.254120328002;0.0503672612802;0.0;1.0;14.0;0.0162601626016;0.0;0.375;1.0
0.0510167319153;0.0734417514766;0.19265269196;0.171870736388;0.0540914625473;0.0;0.0;653.26001052;0.0440199340599;0.0340647203064;0.242302987528;0.0
