"alexa_links_in";"alexa_load_time";"alexa_rank";"alexa_rank_dk";"external_links_count";"img_count";"internal_links_count";"page_rank";"has_description";"has_keywords";"title_tag";"id";"cluster"
6.445606245076273E-4;0.08127430252049657;0.5502605161093451;0.41890623666922616;0.03147953830010493;0.0016260162601626016;9.832841691248771E-4;0.125;"1";"1";"1";1917.0;"cluster_5"
0.002864713886700566;0.05660377358490566;0.4203198350500169;0.1719136592440918;0.0;0.0;0.0;0.375;"0";"0";"0";1918.0;"cluster_4"
0.006946931175248872;0.07011728709841918;0.17371547982422644;0.33128572647385035;0.0;0.0;0.0;0.375;"0";"0";"0";1919.0;"cluster_0"
0.009883262909116952;0.053136155022947475;0.2998472560459041;0.17754457810767;0.11647429171038824;0.07479674796747968;9.832841691248771E-4;0.375;"1";"0";"1";1920.0;"cluster_6"
0.0032228031225381365;0.042070372259051504;0.1907402771139485;0.24417711799334527;0.08499475341028331;0.04227642276422764;0.018682399213372666;0.625;"1";"0";"1";1921.0;"cluster_2"
5.01324930172599E-4;0.08127430252049657;0.7665706537727841;0.6179506868014675;0.0;0.0;0.0;0.125;"0";"0";"1";1922.0;"cluster_6"
0.002435006803695481;0.0477817440081591;0.5573999472308415;0.27190512754884394;0.0;0.0;0.0;0.75;"0";"0";"0";1923.0;"cluster_4"
0.0022201532621929387;0.08127430252049657;0.29488265605888564;0.33700196228990703;0.18048268625393493;0.06016260162601626;0.0019665683382497543;0.375;"1";"1";"1";1924.0;"cluster_1"
0.08321993840865144;0.08127430252049657;0.23135356263471518;0.300827574439041;0.016789087093389297;0.030894308943089432;0.0;0.75;"1";"0";"1";1925.0;"cluster_2"
0.026283749910477692;0.11290158082610913;0.05300645115607448;0.04086682023718113;0.13326337880377753;0.05365853658536585;9.832841691248771E-4;0.75;"1";"1";"1";1926.0;"cluster_2"
0.0023633889565279668;0.11672616012238654;0.49114599270504317;0.24443306885078064;0.001049317943336831;0.0065040650406504065;0.0;0.375;"0";"0";"1";1927.0;"cluster_6"
0.003007949581035594;0.19454360020397757;0.109883764548398;0.13787219520518726;0.1049317943336831;0.026016260162601626;0.0;0.375;"0";"0";"1";1928.0;"cluster_2"
0.0011458855546802264;0.4062213156552779;0.3570802976315415;0.1576657281801894;0.0;0.0;0.0;0.375;"0";"0";"0";1929.0;"cluster_0"
0.020196232901238988;0.15670576236613973;0.08733759364207506;0.0788328640900947;0.0;0.0;0.0;0.5;"0";"0";"0";1930.0;"cluster_0"
0.005586192079066103;0.04543600203977562;0.12941383243178997;0.1975940619401075;0.12277019937040923;0.0991869918699187;0.0019665683382497543;0.5;"1";"1";"1";1931.0;"cluster_1"
0.002148535415025424;0.08127430252049657;0.34078212996892016;0.23035577169183516;0.03882476390346275;0.06341463414634146;0.13569321533923304;0.25;"1";"0";"1";1932.0;"cluster_6"
0.008236052424264126;9.688934217236104E-4;0.15885455521752948;0.33026192304410884;0.07555089192025184;0.027642276422764227;0.0019665683382497543;0.75;"1";"1";"1";1933.0;"cluster_2"
0.009167084437441811;0.026262111167771544;0.16120640749086024;0.14205272587663167;0.008394543546694649;0.0032520325203252032;9.832841691248771E-4;0.5;"1";"1";"1";1934.0;"cluster_1"
0.005801045620568645;0.16068332483426823;0.23385883322838508;0.4177117993345278;0.0;0.0;0.0;0.5;"0";"0";"0";1935.0;"cluster_0"
0.007376638258253957;0.05548189699133095;0.08228406160672815;0.0798566675198362;0.14060860440713535;0.05853658536585366;0.0058997050147492625;0.375;"0";"0";"1";1936.0;"cluster_2"
0.001002649860345198;0.10535441101478837;0.14779157699703027;0.146403890453033;0.0;0.0;0.0;0.0;"0";"0";"0";1937.0;"cluster_0"
0.007877963188426556;0.1950535441101479;0.3130968668101381;0.3608907089838751;0.05141657922350472;0.1073170731707317;0.01376597836774828;0.5;"1";"1";"1";1938.0;"cluster_1"
0.04977440378142233;0.0450790413054564;0.12281726613610902;0.2347069362682365;0.053515215110178385;0.030894308943089432;0.02359882005899705;0.875;"0";"0";"1";1939.0;"cluster_2"
0.005801045620568645;0.08684344722080571;0.25935830680123645;0.2722463953587578;0.0;0.008130081300813009;0.003933136676499509;0.375;"0";"0";"0";1940.0;"cluster_0"
0.031583470600873735;0.05945945945945946;0.18825186567635985;0.2063817080453886;0.07555089192025184;0.03414634146341464;0.004916420845624385;0.75;"0";"0";"1";1941.0;"cluster_2"
0.011530473393969778;0.032279449260581336;0.10385408737594823;0.08352529647640987;0.0472193074501574;0.04065040650406504;0.0029498525073746312;0.625;"0";"0";"1";1942.0;"cluster_2"
5.01324930172599E-4;0.08127430252049657;0.46168040266408383;0.3916901288285982;0.0;0.0;0.0;0.46643167028199567;"0";"0";"0";1943.0;"cluster_4"
0.005586192079066103;0.028403875573686895;0.2744417722682056;0.1295964508147769;0.05246589716684155;0.024390243902439025;0.0;0.625;"1";"1";"1";1944.0;"cluster_2"
0.004870013607390962;0.08127430252049657;0.2648973825317226;0.15186417541165428;0.21196222455403987;0.05365853658536585;0.04228121927236971;0.5;"1";"0";"1";1945.0;"cluster_2"
7.161784716751415E-4;0.08127430252049657;0.5547690759243664;0.3575633478372153;0.012591815320041973;0.03739837398373984;0.08259587020648967;0.25;"1";"1";"1";1946.0;"cluster_6"
0.009954880756284467;0.08127430252049657;0.24486153996589394;0.3106390239740636;0.155299055613851;0.06016260162601626;0.0019665683382497543;0.75;"0";"0";"1";1947.0;"cluster_2"
0.005442956384731075;0.08127430252049657;0.21321606104363233;0.19554645508062451;0.11752360965372508;0.03902439024390244;0.0029498525073746312;0.625;"1";"1";"1";1948.0;"cluster_2"
0.004798395760223448;0.1560428352881183;0.108423761631764;0.3825612149134033;0.0;0.0;0.0;0.5;"0";"0";"0";1949.0;"cluster_0"
0.0025782424980305093;0.08127430252049657;0.2967451713269589;0.18710007678525722;0.06505771248688352;0.0016260162601626016;0.00983284169124877;0.625;"0";"0";"1";1950.0;"cluster_2"
0.07620138938623505;0.05073941866394697;0.009393500289556005;0.005119017148707448;0.09548793284365163;0.024390243902439025;0.01671583087512291;0.75;"1";"0";"1";1951.0;"cluster_2"
0.001002649860345198;0.004844467108618052;0.09928146276781823;0.1524613940790035;0.0;0.0;0.0;0.25;"0";"0";"0";1952.0;"cluster_0"
0.010957530616629664;0.08127430252049657;0.24065433756582447;0.2541203280017399;0.0;0.0;0.0;0.0;"0";"0";"0";1953.0;"cluster_4"
0.00415383513571582;0.08127430252049657;0.2552543667321645;0.3730057162358161;0.10912906610703044;0.03414634146341464;0.008849557522123894;0.625;"1";"1";"1";1954.0;"cluster_1"
0.008880613048771755;0.08127430252049657;0.4302422913616213;0.39373773568808124;0.0;0.0;0.0;0.5;"0";"0";"0";1955.0;"cluster_4"
0.0017188283320203395;0.08127430252049657;0.33305009951116876;0.49697124818701477;0.01049317943336831;0.02113821138211382;0.021632251720747297;0.5;"1";"0";"1";1956.0;"cluster_6"
0.0032944209697056506;0.08127430252049657;0.15911460770008234;0.18761197850012798;0.04302203567681007;0.03902439024390244;0.05408062930186824;0.25;"1";"1";"1";1957.0;"cluster_5"
0.05478765308314832;0.05277919428862825;0.10923173668695665;0.2541203280017399;0.055613850996852045;0.032520325203252036;9.832841691248771E-4;0.625;"1";"1";"1";1958.0;"cluster_2"
0.011172384158132206;0.07878633350331464;0.11185586433099919;0.16278474532889686;0.23399790136411333;0.022764227642276424;0.0;0.5;"1";"0";"1";1959.0;"cluster_2"
0.004082217288548306;0.0382457929627741;0.2615504185706976;0.20714956061769474;0.0;0.0;0.0;0.75;"0";"0";"0";1960.0;"cluster_0"
0.005729427773401132;0.02855685874553799;0.2652236072018943;0.5652248101697808;0.0;0.0;0.0;0.0;"0";"0";"0";1961.0;"cluster_4"
7.161784716751415E-4;0.08127430252049657;0.22863881702673608;0.1634672809487245;0.0;0.0016260162601626016;0.0;0.0;"0";"0";"1";1962.0;"cluster_6"
0.00293633173386808;0.12274349821519633;0.08379590642831192;0.2541203280017399;0.06925498426023086;0.04715447154471545;0.003933136676499509;0.375;"1";"1";"1";1963.0;"cluster_1"
7.161784716751415E-4;0.08127430252049657;0.887898413469117;0.5157409777322755;0.0;0.0;0.0;0.46643167028199567;"0";"0";"0";1964.0;"cluster_4"
0.0012891212490152547;0.041866394696583376;0.11947367400630027;0.061342888832010924;0.1248688352570829;0.15609756097560976;0.0;0.625;"0";"0";"1";1965.0;"cluster_2"
0.006445606245076273;0.08127430252049657;0.4595325461793359;0.5318658817507038;0.01888772298006296;0.011382113821138212;0.0;0.625;"0";"0";"0";1966.0;"cluster_4"
0.001432356943350283;0.013717491075981641;0.20302933746045473;0.2477604299974405;0.011542497376705142;0.014634146341463415;0.0;0.375;"1";"1";"1";1967.0;"cluster_1"
4.297070830050849E-4;0.023355430902600713;0.32077621240513565;0.38571794215510624;0.005246589716684155;0.0065040650406504065;0.0;0.625;"0";"0";"1";1968.0;"cluster_6"
0.014896512210842943;0.07735849056603773;0.2378325363167296;0.27634160907772376;0.13326337880377753;0.0016260162601626016;0.0;0.75;"1";"1";"1";1969.0;"cluster_2"
0.006302370550741245;0.08127430252049657;0.1944231597598919;0.2388874669396809;0.0;0.0;0.0;0.625;"0";"0";"0";1970.0;"cluster_0"
0.0062307527035737305;0.05716471188169302;0.12709991325964196;0.1400051190171487;0.08814270724029381;0.014634146341463415;0.0;0.75;"1";"1";"1";1971.0;"cluster_2"
0.009811645061949438;0.03472718001019888;0.2061141415444167;0.1925603617438785;0.13746065057712487;0.00975609756097561;0.0;0.625;"1";"0";"1";1972.0;"cluster_2"
0.0060875170092387024;0.08127430252049657;0.6549141489624454;0.33469840457298866;0.3830010493179433;0.00975609756097561;0.0029498525073746312;0.625;"1";"0";"1";1973.0;"cluster_6"
0.0013607390961827687;0.08127430252049657;0.5055727940426487;0.464380172340244;0.046169989506820566;0.04227642276422764;0.0;0.5;"0";"0";"1";1974.0;"cluster_6"
0.021198882761584187;0.10356960734319225;0.04158015812202489;0.030799419844723147;0.1458551941238195;0.216260162601626;0.352015732546706;0.625;"1";"1";"1";1975.0;"cluster_2"
5.01324930172599E-4;0.08127430252049657;0.47009733633763495;0.2541203280017399;0.0;0.0;0.0;0.0;"0";"0";"1";1976.0;"cluster_6"
0.002506624650862995;0.08127430252049657;0.40365287334811883;0.2072348775701732;0.07869884575026233;0.02926829268292683;0.01671583087512291;0.375;"0";"0";"1";1977.0;"cluster_6"
0.001002649860345198;0.08127430252049657;0.1585021988554319;0.1747291186758809;0.0;0.0;0.0;0.46643167028199567;"0";"0";"0";1978.0;"cluster_0"
0.007806345341259042;0.07638959714431412;0.18603741552509107;0.2983533828171658;0.0;0.0;0.0;0.375;"0";"0";"0";1979.0;"cluster_0"
0.0013607390961827687;0.08378378378378379;0.29035512969327293;0.2541203280017399;0.1049317943336831;0.16097560975609757;0.0019665683382497543;0.5;"0";"0";"1";1980.0;"cluster_6"
0.02320418248227458;0.12835288118306987;0.10889666095984234;0.10664619059807183;0.03462749213011543;0.011382113821138212;0.024582104228121928;0.875;"1";"1";"1";1981.0;"cluster_2"
0.0;0.08127430252049657;0.6110348234298436;0.4039757699854961;0.0;0.0;0.0;0.0;"0";"0";"0";1982.0;"cluster_4"
0.0038673637470457638;0.16894441611422745;0.3685512674292063;0.9023120894121662;0.0;0.0;0.0;0.46643167028199567;"0";"0";"0";1983.0;"cluster_4"
0.0027214781923655374;0.08127430252049657;0.39559082491007747;0.32480163808548757;0.008394543546694649;0.027642276422764227;0.23500491642084562;0.25;"1";"0";"1";1984.0;"cluster_6"
0.001002649860345198;0.2533401325854156;0.5210402267893676;0.2541203280017399;0.04302203567681007;0.01788617886178862;0.0;0.125;"0";"0";"1";1985.0;"cluster_6"
0.004368688677218363;0.08127430252049657;0.16368048864577986;0.19085402269430937;0.004197271773347324;0.016260162601626018;0.021632251720747297;0.25;"1";"0";"1";1986.0;"cluster_6"
0.002148535415025424;0.08127430252049657;0.1692730921968239;0.5690640730313113;0.004197271773347324;0.02926829268292683;0.13470993117010815;0.125;"1";"0";"1";1987.0;"cluster_6"
0.002005299720690396;0.07424783273839877;0.19660515603570433;0.14811022950260216;0.02728226652675761;0.00975609756097561;0.0029498525073746312;0.5;"0";"0";"1";1988.0;"cluster_2"
0.010671059227959608;0.06185619581845997;0.09845536411983825;0.2541203280017399;0.0;0.0;0.0;0.25;"0";"0";"0";1989.0;"cluster_0"
0.0012175034018477404;0.08127430252049657;0.1816333824777733;0.2710519580240594;0.15320041972717732;0.1040650406504065;0.13176007866273354;0.25;"0";"0";"1";1990.0;"cluster_6"
0.001432356943350283;0.02116267210606833;0.3344894499616033;0.21909393396467877;0.00944386149003148;0.011382113821138212;0.0029498525073746312;0.25;"0";"0";"1";1991.0;"cluster_6"
0.0037957458998782497;0.08127430252049657;0.2921835051702817;0.4394676222165344;0.03147953830010493;0.011382113821138212;0.0029498525073746312;0.375;"1";"0";"1";1992.0;"cluster_6"
0.0027214781923655374;0.08127430252049657;0.5842599546994476;0.5614708642607286;0.05876180482686254;0.056910569105691054;0.0;0.375;"0";"0";"1";1993.0;"cluster_6"
0.009453555826111867;0.051249362570117286;0.2849593567894772;0.4392969883115775;0.09758656873032528;0.04065040650406504;0.049164208456243856;0.625;"0";"0";"1";1994.0;"cluster_6"
0.008236052424264126;0.08127430252049657;0.3205528285870594;0.3939936865455166;0.07030430220356768;0.03902439024390244;0.004916420845624385;0.375;"1";"1";"1";1995.0;"cluster_6"
0.01002649860345198;0.06343702192758796;0.04918827378257926;0.03463868270625373;0.0;0.0;0.0;0.625;"0";"0";"0";1996.0;"cluster_0"
0.0015755926376853112;0.08127430252049657;0.31036652648278384;0.253817933623411;0.012591815320041973;0.022764227642276424;0.0;0.375;"0";"0";"1";1997.0;"cluster_6"
0.0038673637470457638;0.08127430252049657;0.3395235939674568;0.7406364644654893;0.08184679958027283;0.0016260162601626016;0.0;0.5;"1";"1";"1";1998.0;"cluster_6"
0.006732077633746329;0.09331973482916879;0.301856867450786;0.2541203280017399;0.2203567681007345;0.14146341463414633;0.2999016715830875;0.375;"1";"1";"1";1999.0;"cluster_1"
0.0033660388168731646;0.18403875573686895;0.5507456383255823;0.2541203280017399;0.0;0.0;0.0;0.5;"0";"0";"0";2000.0;"cluster_4"
0.03989114087230538;0.005711371749107598;0.16070695499195398;0.09171572391434178;0.07240293809024134;0.011382113821138212;0.0;0.625;"1";"0";"1";2001.0;"cluster_2"
8.594141660101698E-4;0.0479347271800102;0.20513504605499963;0.19358416517362;0.0;0.0016260162601626016;0.0019665683382497543;0.25;"0";"0";"1";2002.0;"cluster_6"
0.002005299720690396;0.08127430252049657;0.241102369638683;0.35415066973807696;0.07555089192025184;0.04552845528455285;9.832841691248771E-4;0.25;"1";"0";"1";2003.0;"cluster_6"
0.002148535415025424;0.08127430252049657;0.6631700776954208;0.47649517959218496;0.0;0.0;0.0;0.375;"0";"0";"0";2004.0;"cluster_4"
0.005228102843228532;0.0774604793472718;0.055865764027450075;0.028154594317890965;0.1259181532004197;0.01788617886178862;9.832841691248771E-4;0.625;"1";"0";"1";2005.0;"cluster_2"
0.002864713886700566;0.08220295767465578;0.11655999035656273;0.116372323180616;0.007345225603357817;0.061788617886178863;1.0;0.0;"1";"1";"1";2006.0;"cluster_5"
0.004511924371553391;0.08127430252049657;0.241184979503481;0.2541203280017399;0.2203567681007345;0.08455284552845528;0.0058997050147492625;0.75;"1";"0";"1";2007.0;"cluster_2"
0.006588841939411301;0.026772055073941866;0.04403316533184298;0.03805136080539203;0.3378803777544596;0.0;9.832841691248771E-4;0.5;"1";"1";"1";2008.0;"cluster_2"
0.043830122466518656;0.0268230494645589;0.20657566094214022;0.2541203280017399;0.03777544596012592;0.06991869918699187;0.0;0.625;"1";"1";"1";2009.0;"cluster_1"
7.161784716751415E-4;0.08127430252049657;0.35295907692748624;1.0;0.05141657922350472;0.05203252032520325;0.0029498525073746312;0.0;"0";"0";"1";2010.0;"cluster_6"
0.0017904461791878536;0.08127430252049657;0.7820338717304828;0.5270028154594318;0.05141657922350472;0.08130081300813008;0.0019665683382497543;0.5;"1";"1";"1";2011.0;"cluster_6"
0.0026498603451980234;0.08127430252049657;0.418365437381301;0.5466257145294771;0.04407135362014691;0.0;0.0;0.125;"0";"0";"1";2012.0;"cluster_6"
0.007305020411086442;0.3114737378888322;0.31036779091948996;0.3356368910502517;0.0;0.0;0.0;0.75;"0";"0";"0";2013.0;"cluster_0"
0.00830767027143164;0.08271290158082611;0.04173441940016809;0.03924579814009044;0.053515215110178385;0.011382113821138212;0.0;0.375;"1";"1";"1";2014.0;"cluster_1"
6.445606245076273E-4;0.030647628760836307;0.11860163415799896;0.33947615391178226;0.10388247639034627;0.026016260162601626;0.0;0.25;"1";"0";"1";2015.0;"cluster_6"
0.011673709088304805;0.10117287098419174;0.1309319994369042;0.4543980889002645;0.0;0.0;0.0;0.5;"0";"0";"0";2016.0;"cluster_0"
0.010241352144954523;0.06262111167771545;0.269778529696139;0.22131217472911868;0.2906610703043022;0.3772357723577236;0.05801376597836775;0.375;"1";"1";"1";2017.0;"cluster_1"
0.3979803767098761;0.14951555328913818;0.02523057003335584;0.3698489889941131;0.005246589716684155;0.02113821138211382;0.02753195673549656;0.625;"0";"0";"1";2018.0;"cluster_2"
0.002864713886700566;0.09515553289138194;0.20061552778852548;0.45124136165856155;0.0776495278069255;0.011382113821138212;0.0;0.25;"1";"0";"1";2019.0;"cluster_6"
