cluster_0
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
4.59722122753;24.4339985499;50.8308683888;55.6065292634;0.656873032529;3;1;369740.0;0.349593495935;0.961651917404;135.935086768;0
0.015478859352;0.0822693553868;0.171147705013;0.187227371257;0.00221169371222;0.010101010101;0.003367003367;1244.91582492;0.0011770824779;0.00323788524378;0.457693894841;0.0
0.00100264986035;0.0812743025205;0.00625137507492;0.254120328002;0.0;0.0;0.0;19.0;0.0;0.0;0.5;0.0
0.0348944535587;0.0740483419978;0.0870805007073;0.104908879077;0.0205161906209;0.0999948983496;0.0579281162764;695.154777465;0.0109566537217;0.0411334713408;0.162024791061;0.0
cluster_1
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
3.72591849889;27.3555711858;68.9801254479;73.3717748606;29.9181532004;346;346;420154.0;18.7593495935;15.8092428712;151.414316703;346
0.0107685505748;0.0790623444675;0.199364524416;0.212057152776;0.0864686508683;1.0;1.0;1214.31791908;0.0542177733916;0.0456914533849;0.437613632089;1.0
0.00315118527537;0.0812743025205;0.0101513193554;0.254120328002;0.00629590766002;1.0;1.0;9.0;0.00325203252033;0.0;0.375;1.0
0.0341080236646;0.0547819483624;0.0922735791818;0.102059018742;0.120592018964;0.0;0.0;712.856686967;0.0768263564194;0.097729920315;0.102914408961;0.0
cluster_2
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
27.1678722338;64.5630028245;96.6076141007;105.117460165;86.9653725079;480;256;917361.0;45.5853658537;30.1533923304;480.645770065;757
0.0358888668874;0.0852879825951;0.127619041084;0.13886058146;0.114881601728;0.634081902246;0.338177014531;1211.83751651;0.060218448948;0.0398327507667;0.634934967061;1.0
0.00372412805271;0.0812743025205;0.0;0.254120328002;0.0;1.0;0.0;1.0;0.0146341463415;0.0;0.625;1.0
0.081084557619;0.071772331674;0.084019632521;0.107532540103;0.139369682041;0.481686665261;0.473089126248;698.968894308;0.0822839485429;0.0819496892469;0.153206575521;0.0
cluster_3
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
0.00487001360739;0.0660377358491;0.291994261143;0.282911014419;0.0451206715635;1;1;78.0;0.00325203252033;0.000983284169125;0.5;0
0.00487001360739;0.0660377358491;0.291994261143;0.282911014419;0.0451206715635;1.0;1.0;78.0;0.00325203252033;0.000983284169125;0.5;0.0
0.00487001360739;0.0660377358491;0.291994261143;0.282911014419;0.0451206715635;1.0;1.0;78.0;0.00325203252033;0.000983284169125;0.5;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
cluster_4
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
0.979365780496;16.457283094;87.7906213684;79.6181808584;0.389296956978;1;2;236448.0;0.822764227642;1.06194690265;72.2950650759;0
0.00497139990099;0.0835395080915;0.445637671921;0.404153202327;0.00197612668517;0.00507614213198;0.010152284264;1200.24365482;0.00417646816062;0.00539059341449;0.366980025766;0.0
0.000644560624508;0.0812743025205;0.141173515277;0.254120328002;0.0;0.0;0.0;2.0;0.0;0.0;0.375;0.0
0.00940922297361;0.0472302831847;0.154930788657;0.141225480966;0.0181159359886;0.0710659898477;0.100245774914;705.241688437;0.0461759561062;0.0673847587404;0.187748261627;0.0
cluster_5
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
0.556399054644;9.56471589904;36.7413329186;31.2068289571;6.76390346275;118;123;149557.0;4.65853658537;5.35398230088;14.375;123
0.00452356954995;0.0777619178784;0.298710023728;0.253714056562;0.054991085063;0.959349593496;1.0;1215.91056911;0.0378742811818;0.0435283113893;0.116869918699;1.0
0.00114588555468;0.0812743025205;0.016184789838;0.254120328002;0.00419727177335;1.0;1.0;22.0;0.00325203252033;0.0;0.125;1.0
0.010942224685;0.0393224958694;0.172132059019;0.127037069744;0.0867456294076;0.197478988642;0.0;676.589666909;0.0492941129606;0.104250825428;0.0979202395971;0.0
cluster_6
alexa_links_in;alexa_load_time;alexa_rank;alexa_rank_dk;external_links_count;has_description;has_keywords;id;img_count;internal_links_count;page_rank;title_tag
5.32455552432;54.6495743232;277.077442411;271.038110285;45.130115425;385;197;848187.0;27.7447154472;23.1091445428;275.931561822;704
0.00756328909705;0.0776272362545;0.393575912516;0.384997315745;0.0641052775923;0.546875;0.279829545455;1204.81107955;0.0394101071693;0.0328254894073;0.391948241225;1.0
0.000501324930173;0.0812743025205;0.254977319133;0.254120328002;0.0;1.0;0.0;3.0;0.0;0.0;0.375;1.0
0.0238365070302;0.040629263274;0.164524056908;0.161683025229;0.101195332104;0.497797885065;0.448915327144;698.24338631;0.0692470453617;0.071528417354;0.198542273794;0.0
