cluster_0
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
75;50;0;0;65;25;488;158;22;0;0;0;653817.0;213.931561822
0.139146567718;0.0927643784787;0.0;0.0;0.120593692022;0.0463821892393;0.905380333952;0.293135435993;0.0408163265306;0.0;0.0;0.0;1213.01855288;0.396904567388
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.625
0.346099408278;0.290101962358;0.0;0.0;0.325654500148;0.21031139237;0.292688887464;0.455200013355;0.197864483976;0.0;0.0;0.0;703.024866239;0.200551080457
cluster_3
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
0;0;0;0;0;0;0;0;0;0;0;0;479486.0;144.138720174
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1213.88860759;0.364908152338
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.375
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;698.226746926;0.142050214754
cluster_6
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
73;88;38;34;70;53;169;95;52;37;123;82;212814.0;111.34143167
0.426900584795;0.514619883041;0.222222222222;0.198830409357;0.409356725146;0.309941520468;0.988304093567;0.555555555556;0.304093567251;0.216374269006;0.719298245614;0.479532163743;1244.52631579;0.651119483452
0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.875
0.494627612954;0.499786213315;0.415739709642;0.399120129374;0.491715158119;0.462469214497;0.107513311759;0.496903995;0.460022466416;0.411772321457;0.44934205175;0.499580892027;669.572363447;0.299112801456
cluster_7
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
459;491;235;209;489;321;1291;880;352;322;1150;0;1595408.0;661.685086768
0.347727272727;0.37196969697;0.17803030303;0.158333333333;0.370454545455;0.243181818182;0.97803030303;0.666666666667;0.266666666667;0.243939393939;0.871212121212;0.0;1208.64242424;0.501276580885
0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;0.5
0.476248901866;0.483330364767;0.382538251987;0.365053268563;0.482926469772;0.429003987729;0.146584546883;0.471404520791;0.442216638714;0.429456593876;0.334965014688;0.0;703.103883238;0.192142081993
