has_content_business;;;;has_content_film;;;;has_content_food;;;;has_content_games;;;;has_content_health;;;;has_content_music;;;;has_content_news;;;;has_content_shop;;;;has_content_sport;;;;has_content_technology;;;;has_content_transport;;;;has_content_xxx;;;;id;;;;page_rank;;;;
sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;sum;mean;mode;stddev;
75;0.139146567718;0.0;0.346099408278;50;0.0927643784787;0.0;0.290101962358;0;0.0;0.0;0.0;0;0.0;0.0;0.0;65;0.120593692022;0.0;0.325654500148;25;0.0463821892393;0.0;0.21031139237;488;0.905380333952;1.0;0.292688887464;158;0.293135435993;0.0;0.455200013355;22;0.0408163265306;0.0;0.197864483976;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;653817.0;1213.01855288;3.0;703.024866239;213.931561822;0.396904567388;0.625;0.200551080457;
0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;479486.0;1213.88860759;2.0;698.226746926;144.138720174;0.364908152338;0.375;0.142050214754;
73;0.426900584795;0.0;0.494627612954;88;0.514619883041;1.0;0.499786213315;38;0.222222222222;0.0;0.415739709642;34;0.198830409357;0.0;0.399120129374;70;0.409356725146;0.0;0.491715158119;53;0.309941520468;0.0;0.462469214497;169;0.988304093567;1.0;0.107513311759;95;0.555555555556;1.0;0.496903995;52;0.304093567251;0.0;0.460022466416;37;0.216374269006;0.0;0.411772321457;123;0.719298245614;1.0;0.44934205175;82;0.479532163743;0.0;0.499580892027;212814.0;1244.52631579;1.0;669.572363447;111.34143167;0.651119483452;0.875;0.299112801456;
459;0.347727272727;0.0;0.476248901866;491;0.37196969697;0.0;0.483330364767;235;0.17803030303;0.0;0.382538251987;209;0.158333333333;0.0;0.365053268563;489;0.370454545455;0.0;0.482926469772;321;0.243181818182;0.0;0.429003987729;1291;0.97803030303;1.0;0.146584546883;880;0.666666666667;1.0;0.471404520791;352;0.266666666667;0.0;0.442216638714;322;0.243939393939;0.0;0.429456593876;1150;0.871212121212;1.0;0.334965014688;0;0.0;0.0;0.0;1595408.0;1208.64242424;6.0;703.103883238;661.685086768;0.501276580885;0.5;0.192142081993;
