cluster_0
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
176;79;81;27;165;87;527;527;108;98;527;18;643754.0;267.097180043
0.333965844402;0.14990512334;0.153700189753;0.0512333965844;0.313092979127;0.165085388994;1.0;1.0;0.204933586338;0.185958254269;1.0;0.034155597723;1221.54459203;0.506825768583
0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;6.0;0.5
0.471627670069;0.356978398977;0.360661117149;0.220473435268;0.463751836167;0.371257597006;0.0;0.0;0.40365308314;0.389072977651;0.0;0.181628722583;719.667057089;0.201342592638
cluster_1
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
87;79;11;11;22;13;101;19;11;15;53;6;118583.0;41.375
0.861386138614;0.782178217822;0.108910891089;0.108910891089;0.217821782178;0.128712871287;1.0;0.188118811881;0.108910891089;0.148514851485;0.524752475248;0.0594059405941;1174.08910891;0.409653465347
1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;22.0;0.375
0.345543135973;0.412765615558;0.311527380645;0.311527380645;0.412765615558;0.334881871788;0.0;0.39080701695;0.311527380645;0.355609603883;0.499386939125;0.236382898739;684.203245512;0.283694035285
cluster_2
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
18;143;17;7;40;13;143;118;11;27;84;7;184672.0;62.0728850325
0.125874125874;1.0;0.118881118881;0.048951048951;0.27972027972;0.0909090909091;1.0;0.825174825175;0.0769230769231;0.188811188811;0.587412587413;0.048951048951;1291.41258741;0.434076119109
0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;25.0;0.5
0.331707446871;0.0;0.323648572459;0.215765714973;0.448861721283;0.287479787288;0.0;0.379817499692;0.266469355011;0.391358561668;0.492299745645;0.215765714973;678.223557102;0.144794150738
cluster_3
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
31;0;9;18;31;14;374;0;15;14;0;6;452761.0;158.992950108
0.0828877005348;0.0;0.024064171123;0.048128342246;0.0828877005348;0.0374331550802;1.0;0.0;0.0401069518717;0.0374331550802;0.0;0.0160427807487;1210.59090909;0.425114839862
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5
0.275712403847;0.0;0.153248447924;0.214037391403;0.275712403847;0.189820741704;0.0;0.0;0.196210051433;0.189820741704;0.0;0.125640001331;685.082906902;0.244588449311
cluster_4
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
44;0;17;4;45;16;188;188;11;16;0;1;223482.0;82.4478850325
0.234042553191;0.0;0.0904255319149;0.0212765957447;0.239361702128;0.0851063829787;1.0;1.0;0.0585106382979;0.0851063829787;0.0;0.00531914893617;1188.73404255;0.43855257996
0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.5
0.423398909407;0.0;0.28679043759;0.144304893258;0.426693892249;0.279039937204;0.0;0.0;0.234706505031;0.279039937204;0.0;0.072738267719;674.129875351;0.208930201035
cluster_5
has_content_business;has_content_film;has_content_food;has_content_games;has_content_health;has_content_music;has_content_news;has_content_shop;has_content_sport;has_content_technology;has_content_transport;has_content_xxx;id;page_rank
